# x,y
1.000000000000000000e+00,1.176438605329522158e+00
1.005050505050504972e+00,1.229111058327660766e+00
1.010101010101010166e+00,1.555105626977103084e+00
1.015151515151515138e+00,1.083680032574458885e+00
1.020202020202020110e+00,1.309118480662042838e+00
1.025252525252525304e+00,7.998261997832749604e-01
1.030303030303030276e+00,1.030377110055649581e+00
1.035353535353535470e+00,1.319082444851528813e+00
1.040404040404040442e+00,1.289073030523163688e+00
1.045454545454545414e+00,1.107635635347622216e+00
1.050505050505050608e+00,1.378761893366168056e+00
1.055555555555555580e+00,1.150731573760566340e+00
1.060606060606060552e+00,1.469521713473603386e+00
1.065656565656565746e+00,1.575702580397343899e+00
1.070707070707070718e+00,1.164977824799631634e+00
1.075757575757575690e+00,1.533375154196542578e+00
1.080808080808080884e+00,1.374726314451167886e+00
1.085858585858585856e+00,1.527401106613681891e+00
1.090909090909090828e+00,1.471385423719423935e+00
1.095959595959596022e+00,1.564232690133707360e+00
1.101010101010100994e+00,1.535532487920050482e+00
1.106060606060605966e+00,1.419356809363718108e+00
1.111111111111111160e+00,1.629622662931279553e+00
1.116161616161616132e+00,1.519659843312801462e+00
1.121212121212121104e+00,1.479802448957447725e+00
1.126262626262626299e+00,1.639472426605158351e+00
1.131313131313131271e+00,1.684113973234718786e+00
1.136363636363636465e+00,1.675381285941567988e+00
1.141414141414141437e+00,1.628201445629504862e+00
1.146464646464646409e+00,1.655429936769437393e+00
1.151515151515151603e+00,1.648212798774281618e+00
1.156565656565656575e+00,1.648037042437526578e+00
1.161616161616161547e+00,1.678699286505012100e+00
1.166666666666666741e+00,1.585276611396358115e+00
1.171717171717171713e+00,1.553050260697451890e+00
1.176767676767676907e+00,1.680508018409329951e+00
1.181818181818181879e+00,1.670539932801995864e+00
1.186868686868686851e+00,1.549984607933228675e+00
1.191919191919192045e+00,1.686056759829315910e+00
1.196969696969697017e+00,1.563620520637796218e+00
1.202020202020201989e+00,1.632059579902008783e+00
1.207070707070707183e+00,1.656034733202881304e+00
1.212121212121212155e+00,1.662495497468909678e+00
1.217171717171717127e+00,1.644025774171586463e+00
1.222222222222222321e+00,1.504328413857780378e+00
1.227272727272727293e+00,1.659172223168454696e+00
1.232323232323232265e+00,1.489918591183019281e+00
1.237373737373737459e+00,1.651060207517674794e+00
1.242424242424242431e+00,1.598371095052909308e+00
1.247474747474747403e+00,1.595076628548931730e+00
1.252525252525252597e+00,1.475926253968580681e+00
1.257575757575757569e+00,1.436272905468925609e+00
1.262626262626262541e+00,1.649357210408138430e+00
1.267676767676767735e+00,1.582232927631696873e+00
1.272727272727272707e+00,1.586626970164450423e+00
1.277777777777777679e+00,1.504462257799709768e+00
1.282828282828282873e+00,1.397213187618363772e+00
1.287878787878787845e+00,1.455038331058111867e+00
1.292929292929292817e+00,1.385025623213240742e+00
1.297979797979798011e+00,1.469209225882079251e+00
1.303030303030302983e+00,1.449561723757972764e+00
1.308080808080808177e+00,1.360907608957213855e+00
1.313131313131313149e+00,1.292301995806917958e+00
1.318181818181818343e+00,1.402551026927988387e+00
1.323232323232323315e+00,1.397762220923364662e+00
1.328282828282828287e+00,1.313570150821845139e+00
1.333333333333333481e+00,1.360351984414284843e+00
1.338383838383838453e+00,1.294300982621186424e+00
1.343434343434343425e+00,1.362736559348137977e+00
1.348484848484848619e+00,1.287231898315127188e+00
1.353535353535353591e+00,1.289581336302871861e+00
1.358585858585858563e+00,1.304456474128799837e+00
1.363636363636363757e+00,1.342754882450635012e+00
1.368686868686868729e+00,1.288499990159213127e+00
1.373737373737373701e+00,1.305231146975275536e+00
1.378787878787878896e+00,1.315122156421588251e+00
1.383838383838383868e+00,1.288436343815592577e+00
1.388888888888888840e+00,1.286046553639615730e+00
1.393939393939394034e+00,1.308944337469898578e+00
1.398989898989899006e+00,1.285936395176936253e+00
1.404040404040403978e+00,1.285823252674753503e+00
1.409090909090909172e+00,1.304855479542300412e+00
1.414141414141414144e+00,1.285751775162964350e+00
1.419191919191919116e+00,1.301185598238749241e+00
1.424242424242424310e+00,1.300641028376678721e+00
1.429292929292929282e+00,1.336168097385306064e+00
1.434343434343434254e+00,1.351856960902893423e+00
1.439393939393939448e+00,1.313160526355404922e+00
1.444444444444444420e+00,1.344930441051948922e+00
1.449494949494949614e+00,1.316959210278166648e+00
1.454545454545454586e+00,1.303319093181964261e+00
1.459595959595959558e+00,1.379863021081644714e+00
1.464646464646464752e+00,1.483090712417806545e+00
1.469696969696969724e+00,1.389666227709595692e+00
1.474747474747474918e+00,1.309062527917580043e+00
1.479797979797979890e+00,1.392618206576247353e+00
1.484848484848484862e+00,1.540310176416962884e+00
1.489898989898990056e+00,1.402659908044685766e+00
1.494949494949495028e+00,1.473606286134385490e+00
1.500000000000000000e+00,1.633562127513036977e+00
