# x,y
1.000000000000000000e+00,1.013873378688017191e+00
1.005050505050504972e+00,1.051038687205313904e+00
1.010101010101010166e+00,1.071887152462064785e+00
1.015151515151515138e+00,1.075886557594175397e+00
1.020202020202020110e+00,1.146162910469210594e+00
1.025252525252525304e+00,1.158197629384910998e+00
1.030303030303030276e+00,1.189459629452953360e+00
1.035353535353535470e+00,1.240613038638453736e+00
1.040404040404040442e+00,1.273357609079699193e+00
1.045454545454545414e+00,1.266894078800401724e+00
1.050505050505050608e+00,1.319555253801910411e+00
1.055555555555555580e+00,1.355096024064818439e+00
1.060606060606060552e+00,1.366864912206388727e+00
1.065656565656565746e+00,1.407254339143672039e+00
1.070707070707070718e+00,1.424944156763117808e+00
1.075757575757575690e+00,1.457508855178338170e+00
1.080808080808080884e+00,1.469811243544637325e+00
1.085858585858585856e+00,1.498139149510891777e+00
1.090909090909090828e+00,1.525051652206535380e+00
1.095959595959596022e+00,1.539622514256899111e+00
1.101010101010100994e+00,1.558993327730856526e+00
1.106060606060605966e+00,1.587606207637703992e+00
1.111111111111111160e+00,1.582613219212562816e+00
1.116161616161616132e+00,1.619779581905723020e+00
1.121212121212121104e+00,1.631174261136851600e+00
1.126262626262626299e+00,1.639903326465124822e+00
1.131313131313131271e+00,1.651227542064218623e+00
1.136363636363636465e+00,1.665459192671909561e+00
1.141414141414141437e+00,1.669898606354931925e+00
1.146464646464646409e+00,1.674208771108740335e+00
1.151515151515151603e+00,1.675281407658117283e+00
1.156565656565656575e+00,1.684430448062712582e+00
1.161616161616161547e+00,1.685238706717188562e+00
1.166666666666666741e+00,1.686313381749433349e+00
1.171717171717171713e+00,1.685738028163017432e+00
1.176767676767676907e+00,1.684403735021402060e+00
1.181818181818181879e+00,1.681416126644678766e+00
1.186868686868686851e+00,1.678306881906998393e+00
1.191919191919192045e+00,1.669871147414468959e+00
1.196969696969697017e+00,1.665102855422675887e+00
1.202020202020201989e+00,1.658239274206917635e+00
1.207070707070707183e+00,1.646269042440144714e+00
1.212121212121212155e+00,1.646108461943808887e+00
1.217171717171717127e+00,1.627730191652461578e+00
1.222222222222222321e+00,1.617981595340681089e+00
1.227272727272727293e+00,1.603920699202936007e+00
1.232323232323232265e+00,1.600068893440870221e+00
1.237373737373737459e+00,1.577892200777690768e+00
1.242424242424242431e+00,1.566632587322744019e+00
1.247474747474747403e+00,1.547499024773373533e+00
1.252525252525252597e+00,1.548840321434840295e+00
1.257575757575757569e+00,1.526503316571078406e+00
1.262626262626262541e+00,1.512226662764382557e+00
1.267676767676767735e+00,1.500057252977555100e+00
1.272727272727272707e+00,1.488268057253777865e+00
1.277777777777777679e+00,1.474939740008686329e+00
1.282828282828282873e+00,1.459288624890665798e+00
1.287878787878787845e+00,1.439675655553623423e+00
1.292929292929292817e+00,1.426625670288087067e+00
1.297979797979798011e+00,1.420369866018165395e+00
1.303030303030302983e+00,1.397483891640536102e+00
1.308080808080808177e+00,1.394123444723561756e+00
1.313131313131313149e+00,1.373924992438235071e+00
1.318181818181818343e+00,1.357503681828934772e+00
1.323232323232323315e+00,1.353784718231403561e+00
1.328282828282828287e+00,1.341876246534716932e+00
1.333333333333333481e+00,1.334751960823347794e+00
1.338383838383838453e+00,1.329002008581130490e+00
1.343434343434343425e+00,1.317414438045745095e+00
1.348484848484848619e+00,1.304210706030646927e+00
1.353535353535353591e+00,1.298772795873499142e+00
1.358585858585858563e+00,1.298305969620234368e+00
1.363636363636363757e+00,1.293762041780873728e+00
1.368686868686868729e+00,1.292594347704353330e+00
1.373737373737373701e+00,1.288728050621901433e+00
1.378787878787878896e+00,1.286046762168591151e+00
1.383838383838383868e+00,1.285794987074245554e+00
1.388888888888888840e+00,1.285968428071984970e+00
1.393939393939394034e+00,1.286681095898934313e+00
1.398989898989899006e+00,1.290995897071027576e+00
1.404040404040403978e+00,1.295131352561294413e+00
1.409090909090909172e+00,1.300484070311270557e+00
1.414141414141414144e+00,1.304144259637086911e+00
1.419191919191919116e+00,1.307898468052255625e+00
1.424242424242424310e+00,1.316758417496262545e+00
1.429292929292929282e+00,1.328723793341034520e+00
1.434343434343434254e+00,1.333312753253877325e+00
1.439393939393939448e+00,1.343026320297195930e+00
1.444444444444444420e+00,1.361558063802253082e+00
1.449494949494949614e+00,1.365945985415355057e+00
1.454545454545454586e+00,1.383601438789090032e+00
1.459595959595959558e+00,1.392435936208535896e+00
1.464646464646464752e+00,1.397109760725710359e+00
1.469696969696969724e+00,1.421161088088384261e+00
1.474747474747474918e+00,1.428979690655734158e+00
1.479797979797979890e+00,1.443252736146654502e+00
1.484848484848484862e+00,1.462228805884650429e+00
1.489898989898990056e+00,1.476562775113205550e+00
1.494949494949495028e+00,1.483154749342266321e+00
1.500000000000000000e+00,1.506865815741854409e+00
