# x,y
0.000000000000000000e+00,6.108232199408977076e-02
5.025125628140703592e-03,2.749772453185488352e-01
1.005025125628140718e-02,-2.635599257069359824e-01
1.507537688442210991e-02,1.737362320924691061e-01
2.010050251256281437e-02,1.007985280795659633e-01
2.512562814070351883e-02,-2.397580569840521841e-03
3.015075376884421982e-02,-4.856682821099186920e-02
3.517587939698492427e-02,7.325775823918329044e-02
4.020100502512562873e-02,2.280344132947050573e-01
4.522613065326633319e-02,3.544811397532115493e-01
5.025125628140703765e-02,1.901117545607126647e-01
5.527638190954774211e-02,4.377240784048795352e-01
6.030150753768843963e-02,2.847390627055293444e-01
6.532663316582915103e-02,5.524802730808223705e-01
7.035175879396984855e-02,2.290906183604947688e-01
7.537688442211055995e-02,4.747779660436063365e-01
8.040201005025125747e-02,3.823832973677067093e-01
8.542713567839195499e-02,5.698640452210159690e-01
9.045226130653266639e-02,6.263556483901788763e-01
9.547738693467336391e-02,4.894057894826795430e-01
1.005025125628140753e-01,5.109273433244657658e-01
1.055276381909547728e-01,5.885128950134590475e-01
1.105527638190954842e-01,6.588601380392707929e-01
1.155778894472361817e-01,6.284664402239115155e-01
1.206030150753768793e-01,6.863129003866401678e-01
1.256281407035175768e-01,5.697963354890389631e-01
1.306532663316583021e-01,6.799906270238191830e-01
1.356783919597989996e-01,6.845518426582631877e-01
1.407035175879396971e-01,5.889835821042718189e-01
1.457286432160803946e-01,6.331072337409687778e-01
1.507537688442211199e-01,6.508259699619853844e-01
1.557788944723618174e-01,6.810476397012334981e-01
1.608040201005025149e-01,6.794593773946453474e-01
1.658291457286432125e-01,6.666687491294565060e-01
1.708542713567839100e-01,6.769578871016777022e-01
1.758793969849246352e-01,6.724018217989253809e-01
1.809045226130653328e-01,6.733741234421346533e-01
1.859296482412060303e-01,6.777352260190873112e-01
1.909547738693467278e-01,6.771700345976118252e-01
1.959798994974874531e-01,6.836980690554752549e-01
2.010050251256281506e-01,6.826063939240767375e-01
2.060301507537688481e-01,6.748139818131654311e-01
2.110552763819095456e-01,5.324575352868208267e-01
2.160804020100502432e-01,5.982511895074421604e-01
2.211055276381909684e-01,6.108554128840463227e-01
2.261306532663316660e-01,6.730244883834582970e-01
2.311557788944723635e-01,3.833654256898630375e-01
2.361809045226130610e-01,5.519711456345135492e-01
2.412060301507537585e-01,6.007858151312822637e-01
2.462311557788944838e-01,6.863077330148242838e-01
2.512562814070351536e-01,6.000982119981301821e-01
2.562814070351758788e-01,6.570521782205340777e-01
2.613065326633166041e-01,4.705622870296152782e-01
2.663316582914572739e-01,5.704250794813913172e-01
2.713567839195979992e-01,4.462447279552598234e-01
2.763819095477387244e-01,5.541574233495919488e-01
2.814070351758793942e-01,3.226742137861251525e-01
2.864321608040201195e-01,3.523977081074705642e-01
2.914572864321607892e-01,3.380985332969382862e-01
2.964824120603015145e-01,3.281415580569259083e-01
3.015075376884422398e-01,3.071500912199338074e-01
3.065326633165829096e-01,3.602673514590861714e-01
3.115577889447236348e-01,4.796145074404448705e-01
3.165829145728643046e-01,3.205688254430426043e-01
3.216080402010050299e-01,3.070063020269658272e-01
3.266331658291457551e-01,3.375294574582893836e-01
3.316582914572864249e-01,3.031693970091159374e-01
3.366834170854271502e-01,2.902874549633653323e-01
3.417085427135678199e-01,2.950978627158225565e-01
3.467336683417085452e-01,2.860140321108418648e-01
3.517587939698492705e-01,2.858845982998555746e-01
3.567839195979899403e-01,2.883380836613371745e-01
3.618090452261306655e-01,2.866812514534850531e-01
3.668341708542713353e-01,2.893542803473290737e-01
